dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
MUL2047.json,no. i just need to arrive by 14:45. i would also like the price.,"i have train tr0793 that departs at 13:11 and will get you there by 13:58. do you think that would work? oh, and the price is 9.80 pounds per ticket.","train, hotel",['find_train'],"{'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",14,30
MUL2047.json,i'm also looking for a place to stay that includes parking,there are 29 options available. what area of town do you prefer and what is your price range?,"train, hotel",['find_hotel'],"{'hotel-parking': 'yes', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",11,18
MUL2047.json,i would like one in the expensive price range and needs to include free parking.,i would recommend the gonville hotel. it is in the centre of town and is an expensive offering with free parking.,"train, hotel","['find_hotel', 'find_train']","{'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",15,21
MUL2047.json,does it have a 4-star rating by chance?,"no, gonville has a 3 star rating. can i help you make a booking there or would you like more options?","train, hotel",['find_hotel'],"{'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'hotel-stars': '4', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",8,21
MUL2047.json,are there any 1 star hotels meeting those requirements?,no there are only 3 and 4 star. would you like one of those or would you like to keep looking?,"train, hotel",['find_hotel'],"{'hotel-area': 'centre', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'hotel-stars': '1', 'hotel-type': 'hotel', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",9,21
MUL2047.json,"i guess the 4 star would be better. they have internet, right?",university arms hotel is a 4 star hotel with internet and parking. would you like to make a reservation?,"train, hotel",['find_hotel'],"{'hotel-area': 'centre', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'hotel-stars': '4', 'hotel-type': 'hotel', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",12,19
MUL2047.json,"no, just the phone number if you have it.",of course! the phone number is 01223351241. may i help with anything else?,"train, hotel",['find_hotel'],"{'hotel-area': 'centre', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'hotel-stars': '4', 'hotel-type': 'hotel', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",9,13
MUL2047.json,no that is everything. i need thank you for your help!,enjoy your stay. goodbye,"train, hotel",[],"{'hotel-area': 'centre', 'hotel-parking': 'yes', 'hotel-pricerange': 'expensive', 'hotel-stars': '4', 'hotel-type': 'hotel', 'train-arriveby': '14:45', 'train-day': 'monday', 'train-departure': 'cambridge', 'train-destination': 'kings lynn'}",11,4
SSNG0397.json,i want to find a place to stay in the north with free parking.,i have several hotels in the north that offer free parking. do you have a preferred price range so that i can narrow it down for you a bit?,hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-parking': 'yes'}",14,29
SSNG0397.json,"yes, i would prefer a moderate price range.",the acorn guest house appears to meet your criteria. would you like more details on this hotel?,hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",8,17
SSNG0397.json,"that sounds great, could you make the reservations for me there then? i will be there sunday with 3 people and we will stay for 2 nights.","i am sorry the acorn doesn't have a room available then, how about another hotel?",hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",27,15
SSNG0397.json,"no,lets try ext weekend,see if you can book it for then ?",i'm sorry. there is still no availibility. would you like to try a different hotel then?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",12,16
SSNG0397.json,"yes, same price range.",hamilton lodge has the same amenities and is right next door. would you like me to book that property for you?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",4,21
SSNG0397.json,"yes, please.",booked! reference number: 2ba346ma .,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'hamilton lodge', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",2,5
SSNG0397.json,okay great. thank you very much.,you're welcome. is there anything else i can help you with today?,hotel,[],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'hamilton lodge', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",6,12
SSNG0397.json,that will be all. thank you for your help.,no problem. have a great day. good-bye.,hotel,[],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'hamilton lodge', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",9,7
PMUL3814.json,"i'm planning a trip to cambridge and need a 4 star place with wifi to stay. it doesn't matter if its a hotel or guesthouse, just 4 star please.",there are 21 guesthouses offering free wifi. do you have a price range?,"taxi, attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-stars': '4', 'hotel-type': 'dontcare'}",29,13
PMUL3814.json,it should be cheap and include free parking.,i have 8 results. what area would you like?,"taxi, attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare'}",8,9
PMUL3814.json,no particular area. what do you recommend?,"i recommend finches bed and breakfast, that've got some good reviews.","taxi, attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare'}",7,11
PMUL3814.json,oh thats great. please assist to book that for 5 nights starting from saturday and if it fails then tuesday. please send me the reference number when you are done.,booking was successful for saturday. reference number is : 5lqhd9su . can i help with anything else?,"taxi, attraction, hotel",['book_hotel'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare'}",30,17
PMUL3814.json,"yes, i'm looking for entertainment attractions located in the centre.",i'm sorry there are no matches.,"taxi, attraction, hotel",['find_attraction'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-type': 'entertainment'}",10,6
PMUL3814.json,"okay, perhaps you can find a college that i can visit.",there are five colleges available in the centre area. how about downing college? the entrance fee is free.,"taxi, attraction, hotel",['find_attraction'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-type': 'college'}",11,18
PMUL3814.json,sounds great. what is the address?,it is on regent street,"taxi, attraction, hotel",['find_attraction'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-name': 'downing college', 'attraction-type': 'college'}",6,5
PMUL3814.json,i also want a taxi to commute between the two places,"okay, do you need the taxi to go to the restaurant or the attraction?","taxi, attraction, hotel",['find_taxi'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-name': 'downing college', 'attraction-type': 'college'}",11,14
PMUL3814.json,i want to leave the attraction at 09:45 and head to the restaurant.,"sure, you will be expecting a black lexus , their contact number is 07988632177","taxi, attraction, hotel",['find_taxi'],"{'taxi-departure': 'downing college', 'taxi-destination': 'finches bed and breakfast', 'taxi-leaveat': '09:45', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-name': 'downing college', 'attraction-type': 'college'}",13,14
PMUL3814.json,thank you so much.,"you are welcome, enjoy yourself.","taxi, attraction, hotel",[],"{'taxi-departure': 'downing college', 'taxi-destination': 'finches bed and breakfast', 'taxi-leaveat': '09:45', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'finches bed and breakfast', 'hotel-parking': 'yes', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'dontcare', 'attraction-area': 'centre', 'attraction-name': 'downing college', 'attraction-type': 'college'}",4,5
WOZ20610.json,i would like a restaurant in the west part of town that serves international food,sorry but there is not matching restaurants serving international food in the west .,restaurant,['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'international'}",15,14
WOZ20610.json,is there any restaurant in the east that serves international food?,"yes, the missing sock serves international food and is located in the east part of town.",restaurant,['find_restaurant'],"{'restaurant-area': 'east', 'restaurant-food': 'international'}",11,16
WOZ20610.json,can i have the phone number please,there phone number is 01223812660 is there anything else i can help you with?,restaurant,['find_restaurant'],"{'restaurant-area': 'east', 'restaurant-food': 'international', 'restaurant-name': 'the missing sock'}",7,14
WOZ20610.json,"that is all, thank you.",goodbye.,restaurant,[],"{'restaurant-area': 'east', 'restaurant-food': 'international', 'restaurant-name': 'the missing sock'}",5,1
PMUL0500.json,i'm looking for a four star place to stay.,i'd love to help you out there. what price range or area are you looking for?,"restaurant, hotel",['find_hotel'],{'hotel-stars': '4'},9,16
PMUL0500.json,expensive would be good. and i prefer the west part of town.,the huntington marriott hotel is located in the west part of town and is a 4 star rating.,"restaurant, hotel","['find_hotel', 'find_restaurant']","{'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",12,18
PMUL0500.json,does it have free parking and what is the price rage?,"it's in the expensive price range and yes, there is free parking there.","restaurant, hotel",['find_hotel'],"{'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",11,13
PMUL0500.json,could you give me the phone number for that hotel?,their phone number is 01480446000. can i help you with anything else today?,"restaurant, hotel",['find_hotel'],"{'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",10,13
PMUL0500.json,"yes, can you help me find a place to dine that is in the same area as the hotel?","sure thing, here is a place saint johns chop house.","restaurant, hotel",['find_restaurant'],"{'restaurant-area': 'west', 'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",19,10
PMUL0500.json,"is it an expensive restaurant? i'll need the address, postcode and phone number",i am sorry i was clearly misinformed. how about graffiti? they are in the west phone is 012232477977 & postcode is cb30lx.,"restaurant, hotel","['find_restaurant', 'find_hotel']","{'restaurant-area': 'west', 'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",13,22
PMUL0500.json,may i have the address as well please?,"yes, their address is hotel felix whitehouse lane huntingdon road.","restaurant, hotel",['find_restaurant'],"{'restaurant-area': 'west', 'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",8,10
PMUL0500.json,"ok thank you. that's all i needed, bye now.",thank you for contacting us and have a nice day.,"restaurant, hotel",[],"{'restaurant-area': 'west', 'hotel-area': 'west', 'hotel-pricerange': 'expensive', 'hotel-stars': '4'}",9,10
PMUL0125.json,i need to find a moderately priced place to stay.,there are 3 hotels and 12 guesthouses in the moderate price range. what type of place do you want to stay at?,"restaurant, taxi, hotel",['find_hotel'],{'hotel-pricerange': 'moderate'},10,22
PMUL0125.json,i would like a 4 star place to stay in but i don't need parking.,"depending on location, you have quite a few options. lets try narrowing down which area and other options you might want. in the east area a and b guesthouse would be good. there are several choices for north part of town.","restaurant, taxi, hotel",['find_hotel'],"{'hotel-parking': 'dontcare', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",15,41
PMUL0125.json,"i'm not concerned about area, but i do need a hotel.",i have none that are in the moderate price range with 4 stars. would you like to try a different search?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-parking': 'dontcare', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'hotel'}",11,21
PMUL0125.json,are you sure? it does not need to have free parking.,"i'm sorry, but i'm sure there are no hotels matching your criteria. would you like to search in any price range?","restaurant, taxi, hotel",['find_hotel'],"{'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'hotel'}",11,21
PMUL0125.json,i think a bed and breakfast would be fine. i just need a moderate price range 4 star place.,avalon is a 4 star guesthouse in the north. it is moderately priced. would you like to book a room?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",19,20
PMUL0125.json,"yes, i want to book it for 1 people and 2 nights starting from thursday.",i have that booked for you! booking was successful. reference number is : bq10xuij .,"restaurant, taxi, hotel","['book_hotel', 'find_restaurant']","{'hotel-bookday': 'thursday', 'hotel-bookpeople': '1', 'hotel-bookstay': '2', 'hotel-name': 'avalon', 'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",15,15
PMUL0125.json,i also need to book a table for 1 on thursday at 16:45 at india house. can you do that for me?,your table for 1 at india house this thursday at 16:45 booking was successful. the table will be reserved for 15 minutes. your reference number is : osuo8ydy .,"restaurant, taxi, hotel","['book_restaurant', 'book_hotel', 'find_taxi']","{'restaurant-bookday': 'thursday', 'restaurant-bookpeople': '1', 'restaurant-booktime': '16:45', 'restaurant-name': 'india house', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '1', 'hotel-bookstay': '2', 'hotel-name': 'avalon', 'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",22,29
PMUL0125.json,"i will need a taxi that will take me from the avalon to the india house by 16:45, can you book that for me?","yes, the booking is completed. car type is grey lexus and contact number is 0766024206.","restaurant, taxi, hotel","['find_taxi', 'book_restaurant']","{'taxi-arriveby': '16:45', 'taxi-departure': 'avalon', 'taxi-destination': 'india house', 'restaurant-bookday': 'thursday', 'restaurant-bookpeople': '1', 'restaurant-booktime': '16:45', 'restaurant-name': 'india house', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '1', 'hotel-bookstay': '2', 'hotel-name': 'avalon', 'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",24,15
PMUL0125.json,well thank you thats all for today,you're welcome! have a great day!,"restaurant, taxi, hotel",[],"{'taxi-arriveby': '16:45', 'taxi-departure': 'avalon', 'taxi-destination': 'india house', 'restaurant-bookday': 'thursday', 'restaurant-bookpeople': '1', 'restaurant-booktime': '16:45', 'restaurant-name': 'india house', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '1', 'hotel-bookstay': '2', 'hotel-name': 'avalon', 'hotel-parking': 'no', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",7,6
PMUL2352.json,i'd like to find an attraction to visit. something in the west.,"okay, what type of attraction would you like to see?","restaurant, attraction",['find_attraction'],{'attraction-area': 'west'},12,10
PMUL2352.json,i would like to see a theater.,i don't show any listings for theaters in the west would you like to search for another attraction?,"restaurant, attraction",['find_attraction'],"{'attraction-area': 'west', 'attraction-type': 'theatre'}",7,18
PMUL2352.json,am also looking for a restaurant. the restaurant should serve south african food and should be in the moderate price range,"unfortunately there are no restaurants that serve south african dishes on the west side, would you like me to try a different side of town?","restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'south african', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west', 'attraction-type': 'theatre'}",21,25
PMUL2352.json,how about one that serves south african food?,"unfortunately there are no restaurants that serve south african dishes on the west side, would you like me to try a different side of town?","restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'south african', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west', 'attraction-type': 'theatre'}",8,25
PMUL2352.json,no but how about one that serves british food.,"the saint johns chop house is moderately priced, serves british cuisine, as in the west part of town. shall i book this for you?","restaurant, attraction","['find_restaurant', 'find_attraction']","{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west', 'attraction-type': 'theatre'}",9,24
PMUL2352.json,"yes, can you please book this for me?",how many people and what day?,"restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-name': 'saint johns chop house', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west', 'attraction-type': 'theatre'}",8,6
PMUL2352.json,"i'm not ready to book yet. can i get the phone number, postcode, and address, please?","the address for saint johns chop house is 21 - 24 northampton street, cb30ad. the phone number is 01223353110. is there anything else that i can assist you with?","restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-name': 'saint johns chop house', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west', 'attraction-type': 'theatre'}",16,29
PMUL2352.json,yes i need an attraction in the west. anyone will do. whatever you recommend.,clare hall is a college with free admission. their number is 01223332360.,"restaurant, attraction",['find_attraction'],"{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-name': 'saint johns chop house', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west'}",14,12
PMUL2352.json,i also need a south african restaurant.,"i am sorry none are listed in that area, something else perhaps?","restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'south african', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west'}",7,12
PMUL2352.json,is there a restaurant in the west that serves british food?,"yes, saint johns chop house is available. would you like to book a table?","restaurant, attraction","['find_restaurant', 'find_attraction']","{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west'}",11,14
PMUL2352.json,"not at this time. can you give me the phone number, address and postcode, please?","saint johns chop house is located at 21-24 northampton street, postcode cb30ad. you can reach them by phone at 01223353110. can i help you find anything else today?","restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-name': 'saint johns chop house', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west'}",15,28
PMUL2352.json,"that is all, thanks.",i am glad to have helped.,"restaurant, attraction",[],"{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-name': 'saint johns chop house', 'restaurant-pricerange': 'moderate', 'attraction-area': 'west'}",4,6
PMUL4942.json,"hello, i'm looking for an expensive restaurant that serves british food please",i have 6 expensive british restaurants. is there an area of town you'd like to be in?,"restaurant, train",['find_restaurant'],"{'restaurant-food': 'british', 'restaurant-pricerange': 'expensive'}",12,17
PMUL4942.json,"no, there is no particular area i would like to be in.","i would recommend the grafton hotel restaurant, located at grafton hotel 619 newmarket road fen ditton on the east side of town. do you need more information?","restaurant, train",['find_restaurant'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-pricerange': 'expensive'}",12,27
PMUL4942.json,i would also need the phone number,01223241387 is the phone number. can i help you with anything else today?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive'}",7,13
PMUL4942.json,"yes, i'm looking for a train that's heading to cambridge by 14:45.","ok, what is your departure station and what day are you traveling?","restaurant, train",['find_train'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive', 'train-arriveby': '14:45', 'train-destination': 'cambridge'}",12,12
PMUL4942.json,i'm departing leicaster on wednesday. i need a booking for 1 person with a reference number please.,"i'm sorry, there are no trains that meet your criteria. do you have any alternative options?","restaurant, train",['find_train'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive', 'train-day': 'wednesday', 'train-departure': 'leicester', 'train-destination': 'cambridge'}",17,16
PMUL4942.json,"i do not, thank you for the information","okay, may i help you with anything else?","restaurant, train",[],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive', 'train-day': 'wednesday', 'train-departure': 'leicester', 'train-destination': 'cambridge'}",8,8
PMUL4942.json,are you sure there are no trains from leicester to cambridge on wednesday before 14:45? that seems odd to me.,"sorry, there are no trains from leicester to cambridge on wednesday.","restaurant, train",['find_train'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive', 'train-day': 'wednesday', 'train-departure': 'leicester', 'train-destination': 'cambridge'}",20,11
PMUL4942.json,i really only need a train for that route. thanks for your help.,"okay, sorry about that. i hope we can help you in the future.","restaurant, train",['find_train'],"{'restaurant-area': 'dontcare', 'restaurant-food': 'british', 'restaurant-name': 'grafton hotel restaurant', 'restaurant-pricerange': 'expensive', 'train-day': 'wednesday', 'train-departure': 'leicester', 'train-destination': 'cambridge'}",13,13
WOZ20047.json,i need to find a restaurant in the north side of town,ok. did you have a certain price range of cuisine in mind?,restaurant,['find_restaurant'],{'restaurant-area': 'north'},12,12
WOZ20047.json,i don't have a price range. i'm looking for a restaurant that serves catalan food.,"i'm sorry, there are no restaurants listed serving catalan food in the north part of town. would you like to try something else?",restaurant,['find_restaurant'],"{'restaurant-area': 'north', 'restaurant-food': 'catalan', 'restaurant-pricerange': 'dontcare'}",15,23
WOZ20047.json,how about french type food?,"restaurant two two is in the north area and serving french food, can i help you with anything else?",restaurant,['find_restaurant'],"{'restaurant-area': 'north', 'restaurant-food': 'french', 'restaurant-pricerange': 'dontcare'}",5,19
WOZ20047.json,yes. can i get the name and phone number of one of those restaurants?,"yes, restaurant two two can be reached at 01223 351880.",restaurant,['find_restaurant'],"{'restaurant-area': 'north', 'restaurant-food': 'french', 'restaurant-name': 'restaurant two two', 'restaurant-pricerange': 'dontcare'}",14,10
WOZ20047.json,what is the area again sorry ?,it is located in the north part of town,restaurant,['find_restaurant'],"{'restaurant-area': 'north', 'restaurant-food': 'french', 'restaurant-name': 'restaurant two two', 'restaurant-pricerange': 'dontcare'}",7,9
WOZ20047.json,thank you for your help. have a great evening.,thank you. goodbye.,restaurant,[],"{'restaurant-area': 'north', 'restaurant-food': 'french', 'restaurant-name': 'restaurant two two', 'restaurant-pricerange': 'dontcare'}",9,3
PMUL2963.json,"hello, i'm looking for places to go in town when i visit cambridge. what kind of entertainment attractions are there available in the centre?",there aren't any entertainment attractions in the center area.,"attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-type': 'entertainment'}",24,9
PMUL2963.json,how about a swimming pool in centre?,"yes, parkside pools is in the centre of town, on gonville place.","attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-type': 'swimmingpool'}",7,12
PMUL2963.json,how much is admissoin?,unfortunately my system is not showing an entrance fee but i can give you their phone number so you can call and inquire.,"attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-name': 'parkside pools', 'attraction-type': 'swimmingpool'}",4,23
PMUL2963.json,"yes, please - the phone number and postcode.",okay. the phone number is 01223446100 and the post code is cb11ly. is there anything else i can help you with?,"attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-name': 'parkside pools', 'attraction-type': 'swimmingpool'}",8,21
PMUL2963.json,i also want to book a stay at alpha-milton guest house. i want to book for 3 people and 2 nights starting from wednesday.,it has been booked. reference number is opfpjhuk .,"attraction, hotel",['book_hotel'],"{'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'alpha-milton guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'parkside pools', 'attraction-type': 'swimmingpool'}",24,9
PMUL2963.json,thank you so much you have been a big help.,no problem. enjoy you stay.,"attraction, hotel",[],"{'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'alpha-milton guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'parkside pools', 'attraction-type': 'swimmingpool'}",10,5
PMUL2963.json,thank i will.,great! bye now!,"attraction, hotel",[],"{'hotel-bookday': 'wednesday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'alpha-milton guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'parkside pools', 'attraction-type': 'swimmingpool'}",3,3
SSNG0270.json,"i need to find a moderately priced guesthouse, please.",a and b guest house is moderately priced in the east part of town.,hotel,['find_hotel'],"{'hotel-pricerange': 'moderate', 'hotel-type': 'guesthouse'}",9,14
SSNG0270.json,"i need a place in the north, sorry.","i have a few in the east part of town,would you need free parking?",hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-pricerange': 'moderate', 'hotel-type': 'guesthouse'}",8,14
SSNG0270.json,not worried about parking. i am looking for a hotel that would be available starting monday for 4 nights for 6 people.,"in the north part of town, i have 9 moderately priced options. i recommend arbury lodge which can accommodate your booking and has 4 stars.",hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'monday', 'hotel-bookpeople': '6', 'hotel-bookstay': '4', 'hotel-pricerange': 'moderate', 'hotel-type': 'guesthouse'}",22,25
SSNG0270.json,sounds great. i want to book the hotel for 6 people. we will be there for 4 nights and arrive on monday. may i also get the reference number?,the booking was successful. your reference number is se28hknk . is there anything else that i can assist you with?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'monday', 'hotel-bookpeople': '6', 'hotel-bookstay': '4', 'hotel-name': ['arbury lodge', 'arbury lodge guesthouse'], 'hotel-pricerange': 'moderate', 'hotel-type': 'guesthouse'}",29,20
SSNG0270.json,"no, thank you, that's all that i need.",thank you for calling. have a great day!,hotel,[],"{'hotel-area': 'north', 'hotel-bookday': 'monday', 'hotel-bookpeople': '6', 'hotel-bookstay': '4', 'hotel-name': ['arbury lodge guesthouse', 'arbury lodge'], 'hotel-pricerange': 'moderate', 'hotel-type': 'guesthouse'}",8,8
MUL0140.json,i'm looking for a nice guesthouse to stay at during my trip to cambridge. anything with a 4 star rating will do.,the a and b guest house meets your needs. would you like to book it?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-stars': '4', 'hotel-type': 'guesthouse'}",22,15
